"voter_id","county","age","gender"
"13300","King","35-44","Male"
"13301","Mason","65 and over","Female"
"13302","Spokane","25-34","Male"
"13303","Lewis","65 and over","Female"
"13304","Thurston","18-24","Female"
"13305","Yakima","25-34","Male"
"13306","King","35-44","Female"
"13307","King","45-54","Female"
"13308","King","35-44","Female"
"13309","King","45-54","Male"
"13310","Spokane","65 and over","Male"
"13311","Snohomish","45-54","Male"
"13312","King","25-34","Female"
"13313","King","45-54","Female"
"13314","Thurston","65 and over","Male"
"13315","King","35-44","Female"
"13316","Franklin","45-54","Female"
"13317","Whitman","65 and over","Female"
"13318","King","65 and over","Male"
"13319","Pierce","35-44","Male"
"13320","King","45-54","Female"
"13321","King","45-54","Female"
"13322","Clark","45-54","Female"
"13323","Thurston","45-54","Male"
"13324","Clark","45-54","Male"
"13325","Mason","25-34","Female"
"13326","Cowlitz","18-24","Male"
"13327","Spokane","65 and over","Female"
"13328","Pacific","55-64","Male"
"13329","Cowlitz","55-64","Female"
"13330","King","25-34","Male"
"13331","King","18-24","Male"
"13332","Thurston","35-44","Female"
"13333","Clark","45-54","Male"
"13334","Snohomish","45-54","Female"
"13335","Cowlitz","45-54","Male"
"13336","King","35-44","Female"
"13337","Skagit","65 and over","Male"
"13338","Snohomish","45-54","Male"
"13339","Asotin","55-64","Male"
"13340","Clallam","35-44","Female"
"13341","King","45-54","Male"
"13342","King","18-24","Male"
"13343","King","25-34","Female"
"13344","Spokane","55-64","Female"
"13345","King","45-54","Male"
"13346","Grays Harbor","55-64","Male"
"13347","Spokane","35-44","Female"
"13348","Pierce","45-54","Male"
"13349","King","35-44","Male"
"13350","King","65 and over","Female"
"13351","Snohomish","45-54","Female"
"13352","Thurston","25-34","Male"
"13353","King","25-34","Male"
"13354","Yakima","18-24","Female"
"13355","Grays Harbor","45-54","Female"
"13356","King","25-34","Unknown/Other"
"13357","Spokane","35-44","Male"
"13358","King","35-44","Female"
"13359","Walla Walla","45-54","Female"
"13360","Snohomish","35-44","Female"
"13361","Pierce","45-54","Female"
"13362","Pierce","45-54","Female"
"13363","King","35-44","Male"
"13364","Yakima","35-44","Male"
"13365","King","65 and over","Male"
"13366","Benton","45-54","Male"
"13367","Pierce","45-54","Female"
"13368","King","18-24","Female"
"13369","Thurston","65 and over","Female"
"13370","King","65 and over","Male"
"13371","Chelan","35-44","Male"
"13372","Whitman","55-64","Male"
"13373","King","35-44","Male"
"13374","King","65 and over","Male"
"13375","Yakima","18-24","Male"
"13376","King","45-54","Male"
"13377","Pierce","55-64","Female"
"13378","Clark","55-64","Unknown/Other"
"13379","King","65 and over","Male"
"13380","Pierce","65 and over","Female"
"13381","Pierce","35-44","Female"
"13382","King","55-64","Male"
"13383","Snohomish","18-24","Female"
"13384","Spokane","35-44","Male"
"13385","King","18-24","Female"
"13386","King","65 and over","Male"
"13387","Spokane","55-64","Male"
"13388","King","55-64","Unknown/Other"
"13389","Pierce","45-54","Female"
"13390","Pierce","18-24","Female"
"13391","Lewis","45-54","Male"
"13392","Pierce","18-24","Male"
"13393","Thurston","55-64","Female"
"13394","King","55-64","Male"
"13395","King","45-54","Female"
"13396","Whatcom","65 and over","Male"
"13397","King","65 and over","Male"
"13398","King","25-34","Female"
"13399","Spokane","25-34","Male"
"13400","Clark","35-44","Female"
"13401","Pierce","45-54","Female"
"13402","Spokane","25-34","Male"
"13403","Pierce","35-44","Male"
"13404","Spokane","25-34","Male"
"13405","Spokane","55-64","Female"
"13406","Spokane","45-54","Male"
"13407","King","65 and over","Male"
"13408","Spokane","35-44","Female"
"13409","Pierce","25-34","Female"
"13410","King","45-54","Female"
"13411","Kitsap","25-34","Female"
"13412","Kitsap","35-44","Female"
"13413","Spokane","55-64","Female"
"13414","Snohomish","45-54","Male"
"13415","Cowlitz","65 and over","Male"
"13416","Asotin","35-44","Female"
"13417","Snohomish","35-44","Male"
"13418","Chelan","65 and over","Male"
"13419","King","25-34","Unknown/Other"
"13420","King","25-34","Male"
"13421","Walla Walla","18-24","Female"
"13422","King","45-54","Male"
"13423","King","55-64","Male"
"13424","Cowlitz","65 and over","Male"
"13425","King","25-34","Male"
"13426","Clallam","18-24","Male"
"13427","Clark","25-34","Male"
"13428","Pierce","45-54","Male"
"13429","Kitsap","65 and over","Male"
"13430","Franklin","25-34","Male"
"13431","Whatcom","65 and over","Female"
"13432","Pierce","25-34","Male"
"13433","King","35-44","Male"
"13434","Island","45-54","Female"
"13435","Benton","25-34","Female"
"13436","Snohomish","55-64","Male"
"13437","Pacific","55-64","Male"
"13438","Walla Walla","18-24","Female"
"13439","Clark","25-34","Female"
"13440","Kitsap","65 and over","Female"
"13441","King","65 and over","Female"
"13442","Kitsap","55-64","Male"
"13443","Pierce","45-54","Male"
"13444","King","18-24","Male"
"13445","Benton","35-44","Male"
"13446","King","55-64","Female"
"13447","Pierce","45-54","Female"
"13448","King","55-64","Male"
"13449","King","45-54","Female"
"13450","Snohomish","18-24","Male"
"13451","King","25-34","Male"
"13452","Spokane","55-64","Female"
"13453","Whatcom","65 and over","Male"
"13454","Pierce","35-44","Male"
"13455","Thurston","35-44","Male"
"13456","Thurston","55-64","Male"
"13457","Yakima","18-24","Female"
"13458","King","35-44","Male"
"13459","King","65 and over","Female"
"13460","Snohomish","18-24","Female"
"13461","Pierce","18-24","Female"
"13462","Spokane","35-44","Unknown/Other"
"13463","King","25-34","Female"
"13464","Franklin","55-64","Male"
"13465","Chelan","35-44","Male"
"13466","Clark","25-34","Female"
"13467","Pierce","45-54","Female"
"13468","Clark","18-24","Male"
"13469","Pierce","65 and over","Male"
"13470","Skagit","55-64","Female"
"13471","Pierce","25-34","Male"
"13472","Thurston","65 and over","Female"
"13473","Kitsap","65 and over","Male"
"13474","King","65 and over","Male"
"13475","Whatcom","18-24","Male"
"13476","King","35-44","Female"
"13477","Island","65 and over","Female"
"13478","King","45-54","Female"
"13479","Clark","65 and over","Unknown/Other"
"13480","Spokane","65 and over","Male"
"13481","King","65 and over","Male"
"13482","Douglas","45-54","Female"
"13483","Snohomish","45-54","Female"
"13484","Lewis","65 and over","Male"
"13485","King","25-34","Female"
"13486","Mason","65 and over","Female"
"13487","Pierce","45-54","Male"
"13488","Yakima","45-54","Male"
"13489","Cowlitz","25-34","Female"
"13490","Clark","65 and over","Female"
"13491","Island","25-34","Male"
"13492","Clark","65 and over","Male"
"13493","Walla Walla","25-34","Male"
"13494","King","25-34","Female"
"13495","Spokane","18-24","Male"
"13496","King","45-54","Female"
"13497","King","25-34","Female"
"13498","Pierce","25-34","Female"
"13499","Spokane","35-44","Male"
"13500","Pierce","25-34","Male"
"13501","Lewis","65 and over","Male"
"13502","Cowlitz","25-34","Male"
"13503","Pierce","35-44","Female"
"13504","Clark","45-54","Male"
"13505","King","65 and over","Female"
"13506","Skagit","55-64","Male"
"13507","Whatcom","45-54","Female"
"13508","Pierce","65 and over","Male"
"13509","King","35-44","Female"
"13510","King","55-64","Female"
"13511","King","65 and over","Male"
"13512","King","18-24","Male"
"13513","Pierce","55-64","Female"
"13514","Franklin","45-54","Male"
"13515","Yakima","35-44","Female"
"13516","Kitsap","18-24","Male"
"13517","King","55-64","Male"
"13518","Skamania","35-44","Female"
"13519","King","25-34","Male"
"13520","Snohomish","55-64","Female"
"13521","Clark","35-44","Female"
"13522","King","45-54","Male"
"13523","Clark","65 and over","Male"
"13524","King","55-64","Male"
"13525","Thurston","65 and over","Male"
"13526","Pierce","45-54","Male"
"13527","King","45-54","Male"
"13528","Lewis","65 and over","Male"
"13529","Thurston","65 and over","Female"
"13530","Clark","25-34","Male"
"13531","Grays Harbor","18-24","Male"
"13532","Pierce","35-44","Male"
"13533","Chelan","65 and over","Male"
"13534","Clark","55-64","Female"
"13535","Kitsap","45-54","Female"
"13536","Pierce","55-64","Male"
"13537","King","65 and over","Female"
"13538","Grays Harbor","35-44","Female"
"13539","King","35-44","Female"
"13540","Spokane","55-64","Male"
"13541","King","25-34","Male"
"13542","Spokane","25-34","Male"
"13543","Snohomish","45-54","Female"
"13544","Clark","25-34","Male"
"13545","Spokane","65 and over","Female"
"13546","Okanogan","65 and over","Unknown/Other"
"13547","King","55-64","Female"
"13548","Pierce","45-54","Male"
"13549","Clark","65 and over","Male"
"13550","King","45-54","Unknown/Other"
"13551","King","35-44","Female"
"13552","Snohomish","65 and over","Male"
"13553","Thurston","35-44","Female"
"13554","King","45-54","Female"
"13555","King","55-64","Male"
"13556","King","45-54","Female"
"13557","Clark","45-54","Male"
"13558","Snohomish","18-24","Male"
"13559","King","35-44","Female"
"13560","Snohomish","18-24","Male"
"13561","Snohomish","65 and over","Female"
"13562","King","35-44","Female"
"13563","Spokane","25-34","Male"
"13564","Cowlitz","35-44","Female"
"13565","Snohomish","45-54","Male"
"13566","Whitman","45-54","Female"
"13567","Skagit","45-54","Female"
"13568","Clark","25-34","Female"
"13569","King","35-44","Female"
"13570","Snohomish","35-44","Female"
"13571","Jefferson","65 and over","Male"
"13572","Kitsap","65 and over","Male"
"13573","Thurston","25-34","Male"
"13574","Okanogan","65 and over","Male"
"13575","King","65 and over","Male"
"13576","Lewis","55-64","Female"
"13577","Clallam","35-44","Male"
"13578","Whatcom","25-34","Female"
"13579","Clark","25-34","Female"
"13580","King","25-34","Female"
"13581","Pierce","35-44","Male"
"13582","Snohomish","25-34","Female"
"13583","Whatcom","65 and over","Female"
"13584","Benton","55-64","Female"
"13585","Pierce","25-34","Female"
"13586","King","45-54","Female"
"13587","King","65 and over","Male"
"13588","Grays Harbor","25-34","Female"
"13589","Cowlitz","65 and over","Male"
"13590","King","55-64","Female"
"13591","Thurston","55-64","Male"
"13592","Kitsap","65 and over","Male"
"13593","Clark","35-44","Female"
"13594","Pierce","65 and over","Female"
"13595","King","35-44","Male"
"13596","Snohomish","18-24","Female"
"13597","King","45-54","Female"
"13598","Kitsap","35-44","Female"
"13599","Snohomish","25-34","Female"
"13600","Snohomish","35-44","Female"
"13601","Pierce","65 and over","Female"
"13602","Thurston","65 and over","Female"
"13603","Snohomish","35-44","Female"
"13604","Spokane","35-44","Male"
"13605","King","45-54","Female"
"13606","King","35-44","Female"
"13607","Snohomish","55-64","Male"
"13608","King","25-34","Male"
"13609","Snohomish","65 and over","Female"
"13610","Kitsap","55-64","Male"
"13611","Whatcom","65 and over","Male"
"13612","Skamania","35-44","Male"
"13613","Okanogan","35-44","Female"
"13614","Snohomish","45-54","Female"
"13615","Kitsap","65 and over","Female"
"13616","Pierce","45-54","Female"
"13617","Benton","45-54","Female"
"13618","Okanogan","65 and over","Male"
"13619","Spokane","45-54","Male"
"13620","Snohomish","65 and over","Female"
"13621","Spokane","65 and over","Male"
"13622","King","45-54","Female"
"13623","King","65 and over","Female"
"13624","Kitsap","25-34","Female"
"13625","Kitsap","18-24","Male"
"13626","King","45-54","Female"
"13627","King","25-34","Female"
"13628","Kitsap","45-54","Male"
"13629","Spokane","18-24","Male"
"13630","King","45-54","Unknown/Other"
"13631","Snohomish","65 and over","Female"
"13632","King","25-34","Male"
"13633","King","45-54","Male"
"13634","Pend Oreille","65 and over","Female"
"13635","Franklin","55-64","Female"
"13636","Pierce","55-64","Male"
"13637","Island","55-64","Male"
"13638","Pierce","35-44","Female"
"13639","Snohomish","25-34","Female"
"13640","Yakima","65 and over","Male"
"13641","King","18-24","Female"
"13642","Clark","25-34","Male"
"13643","Lewis","65 and over","Female"
"13644","Pierce","65 and over","Female"
"13645","Yakima","18-24","Female"
"13646","Kittitas","25-34","Male"
"13647","Clallam","65 and over","Female"
"13648","Spokane","55-64","Female"
"13649","Snohomish","45-54","Female"
"13650","Thurston","18-24","Female"
"13651","King","35-44","Male"
"13652","Kitsap","35-44","Female"
"13653","Pierce","18-24","Male"
"13654","King","35-44","Male"
"13655","Asotin","35-44","Male"
"13656","Pierce","55-64","Female"
"13657","Benton","35-44","Female"
"13658","Skagit","45-54","Male"
"13659","Pierce","65 and over","Male"
"13660","Whatcom","65 and over","Male"
"13661","King","45-54","Male"
"13662","Spokane","65 and over","Male"
"13663","Snohomish","45-54","Male"
"13664","Spokane","18-24","Female"
"13665","Clark","35-44","Male"
"13666","Kitsap","25-34","Female"
"13667","Kittitas","35-44","Female"
"13668","King","45-54","Female"
"13669","King","65 and over","Female"
"13670","Kitsap","18-24","Male"
"13671","Island","65 and over","Female"
"13672","Skagit","25-34","Male"
"13673","Pierce","65 and over","Female"
"13674","Thurston","18-24","Male"
"13675","King","55-64","Female"
"13676","Kitsap","45-54","Male"
"13677","Kitsap","25-34","Male"
"13678","Pierce","45-54","Male"
"13679","Clark","65 and over","Female"
"13680","King","65 and over","Female"
"13681","King","25-34","Female"
"13682","Kitsap","65 and over","Male"
"13683","King","18-24","Male"
"13684","Snohomish","55-64","Female"
"13685","Skagit","65 and over","Female"
"13686","King","25-34","Female"
"13687","Snohomish","25-34","Female"
"13688","King","18-24","Male"
"13689","King","35-44","Male"
"13690","Pierce","35-44","Male"
"13691","Spokane","45-54","Female"
"13692","King","18-24","Male"
"13693","Kitsap","35-44","Male"
"13694","Mason","35-44","Female"
"13695","King","45-54","Female"
"13696","Snohomish","25-34","Male"
"13697","Kitsap","18-24","Female"
"13698","Snohomish","35-44","Female"
"13699","King","18-24","Female"
"13700","Pierce","35-44","Male"
"13701","Snohomish","45-54","Female"
"13702","King","45-54","Female"
"13703","Pierce","65 and over","Male"
"13704","King","25-34","Male"
"13705","Benton","55-64","Female"
"13706","Pierce","65 and over","Male"
"13707","King","25-34","Female"
"13708","Snohomish","55-64","Male"
"13709","Kitsap","18-24","Female"
"13710","Snohomish","35-44","Female"
"13711","Skagit","45-54","Female"
"13712","King","35-44","Male"
"13713","King","25-34","Male"
"13714","Whatcom","35-44","Female"
"13715","Thurston","65 and over","Male"
"13716","Pierce","55-64","Female"
"13717","King","35-44","Female"
"13718","Jefferson","55-64","Unknown/Other"
"13719","Skagit","45-54","Male"
"13720","Mason","55-64","Female"
"13721","Pierce","65 and over","Female"
"13722","King","65 and over","Male"
"13723","King","35-44","Female"
"13724","Cowlitz","65 and over","Female"
"13725","Chelan","18-24","Male"
"13726","King","45-54","Female"
"13727","Grays Harbor","65 and over","Male"
"13728","Pierce","45-54","Male"
"13729","Benton","65 and over","Female"
"13730","Chelan","65 and over","Female"
"13731","Kitsap","45-54","Male"
"13732","Jefferson","65 and over","Male"
"13733","Spokane","55-64","Female"
"13734","Skagit","65 and over","Female"
"13735","Spokane","55-64","Male"
"13736","Clark","45-54","Female"
"13737","King","25-34","Male"
"13738","Island","35-44","Female"
"13739","King","18-24","Female"
"13740","Spokane","55-64","Male"
"13741","Pierce","25-34","Male"
"13742","Thurston","65 and over","Female"
"13743","King","45-54","Male"
"13744","King","55-64","Male"
"13745","Snohomish","55-64","Male"
"13746","Island","55-64","Male"
"13747","Skamania","35-44","Female"
"13748","Skagit","45-54","Male"
"13749","Whatcom","25-34","Female"
"13750","Spokane","25-34","Female"
"13751","King","65 and over","Female"
"13752","Grant","45-54","Female"
"13753","Snohomish","45-54","Male"
"13754","Spokane","55-64","Female"
"13755","Benton","65 and over","Male"
"13756","King","35-44","Female"
"13757","Snohomish","45-54","Male"
"13758","King","18-24","Female"
"13759","Stevens","18-24","Male"
"13760","King","65 and over","Female"
"13761","King","25-34","Female"
"13762","King","35-44","Female"
"13763","Lewis","25-34","Female"
"13764","King","65 and over","Female"
"13765","King","25-34","Male"
"13766","Spokane","25-34","Female"
"13767","Snohomish","65 and over","Male"
"13768","Whatcom","45-54","Male"
"13769","King","35-44","Female"
"13770","Pierce","35-44","Female"
"13771","Chelan","35-44","Female"
"13772","Snohomish","18-24","Female"
"13773","King","65 and over","Female"
"13774","Island","65 and over","Male"
"13775","Yakima","65 and over","Female"
"13776","Jefferson","65 and over","Male"
"13777","Skagit","35-44","Male"
"13778","Snohomish","35-44","Female"
"13779","Spokane","65 and over","Female"
"13780","King","55-64","Male"
"13781","Thurston","25-34","Female"
"13782","Benton","65 and over","Unknown/Other"
"13783","Okanogan","45-54","Male"
"13784","Stevens","45-54","Female"
"13785","King","45-54","Female"
"13786","King","35-44","Male"
"13787","Snohomish","55-64","Male"
"13788","Snohomish","65 and over","Female"
"13789","Kitsap","65 and over","Female"
"13790","Whatcom","65 and over","Female"
"13791","Clark","55-64","Male"
"13792","Clark","45-54","Female"
"13793","Cowlitz","35-44","Male"
"13794","King","25-34","Male"
"13795","Pierce","18-24","Unknown/Other"
"13796","Skagit","35-44","Female"
"13797","King","45-54","Male"
"13798","Whatcom","45-54","Female"
"13799","Island","65 and over","Male"
"13800","Snohomish","65 and over","Female"
"13801","Asotin","65 and over","Male"
"13802","King","25-34","Male"
"13803","King","25-34","Female"
"13804","King","25-34","Male"
"13805","Snohomish","35-44","Male"
"13806","Snohomish","35-44","Male"
"13807","Grays Harbor","45-54","Female"
"13808","King","18-24","Female"
"13809","Douglas","65 and over","Female"
"13810","King","55-64","Female"
"13811","King","35-44","Male"
"13812","Lincoln","45-54","Female"
"13813","King","35-44","Female"
"13814","Snohomish","65 and over","Female"
"13815","Snohomish","25-34","Male"
"13816","King","55-64","Female"
"13817","Skagit","65 and over","Female"
"13818","Snohomish","55-64","Male"
"13819","King","65 and over","Male"
"13820","King","18-24","Female"
"13821","King","35-44","Female"
"13822","Whatcom","35-44","Male"
"13823","King","35-44","Female"
"13824","Clallam","65 and over","Female"
"13825","Lewis","35-44","Male"
"13826","King","25-34","Male"
"13827","King","35-44","Male"
"13828","King","45-54","Male"
"13829","Yakima","35-44","Female"
"13830","Spokane","65 and over","Male"
"13831","Snohomish","45-54","Male"
"13832","Yakima","65 and over","Female"
"13833","King","25-34","Female"
"13834","Douglas","45-54","Female"
"13835","Spokane","35-44","Female"
"13836","Clallam","35-44","Female"
"13837","Pierce","45-54","Male"
"13838","Kitsap","35-44","Female"
"13839","Pierce","35-44","Male"
"13840","Spokane","18-24","Female"
"13841","King","45-54","Male"
"13842","Pierce","45-54","Male"
"13843","Pierce","45-54","Male"
"13844","Kitsap","25-34","Female"
"13845","King","25-34","Female"
"13846","Pierce","45-54","Male"
"13847","Skagit","35-44","Male"
"13848","Spokane","65 and over","Female"
"13849","King","65 and over","Male"
"13850","Yakima","35-44","Male"
"13851","Snohomish","35-44","Male"
"13852","King","55-64","Male"
"13853","Pierce","45-54","Male"
"13854","Benton","35-44","Male"
"13855","Snohomish","65 and over","Female"
"13856","King","35-44","Male"
"13857","King","18-24","Female"
"13858","Spokane","45-54","Female"
"13859","Snohomish","65 and over","Male"
"13860","Spokane","65 and over","Male"
"13861","King","18-24","Female"
"13862","King","55-64","Female"
"13863","Jefferson","65 and over","Female"
"13864","Spokane","45-54","Male"
"13865","Spokane","25-34","Female"
"13866","Cowlitz","18-24","Male"
"13867","Okanogan","18-24","Female"
"13868","Pierce","65 and over","Female"
"13869","Kitsap","65 and over","Female"
"13870","Pierce","25-34","Female"
"13871","King","35-44","Female"
"13872","Pierce","18-24","Male"
"13873","Spokane","25-34","Male"
"13874","King","65 and over","Male"
"13875","Clallam","65 and over","Female"
"13876","King","45-54","Male"
"13877","King","18-24","Male"
"13878","Pierce","65 and over","Female"
"13879","King","25-34","Female"
"13880","Snohomish","18-24","Male"
"13881","Clark","35-44","Female"
"13882","King","65 and over","Male"
"13883","Pierce","18-24","Male"
"13884","Clark","35-44","Female"
"13885","Thurston","65 and over","Female"
"13886","San Juan","55-64","Female"
"13887","Benton","25-34","Male"
"13888","Okanogan","55-64","Female"
"13889","King","35-44","Male"
"13890","Mason","25-34","Female"
"13891","Franklin","25-34","Female"
"13892","Snohomish","55-64","Female"
"13893","King","45-54","Male"
"13894","Pierce","35-44","Female"
"13895","Grays Harbor","45-54","Male"
"13896","Cowlitz","65 and over","Female"
"13897","Snohomish","65 and over","Male"
"13898","Thurston","35-44","Male"
"13899","Kitsap","65 and over","Unknown/Other"
"13900","Clallam","18-24","Female"
"13901","Benton","25-34","Female"
"13902","Snohomish","45-54","Male"
"13903","King","18-24","Male"
"13904","King","55-64","Male"
"13905","Clark","25-34","Male"
"13906","Franklin","65 and over","Male"
"13907","King","55-64","Male"
"13908","Snohomish","45-54","Male"
"13909","Kitsap","25-34","Male"
"13910","Kitsap","45-54","Female"
"13911","King","65 and over","Female"
"13912","King","35-44","Male"
"13913","San Juan","65 and over","Female"
"13914","King","18-24","Female"
"13915","King","35-44","Female"
"13916","Pierce","55-64","Male"
"13917","Kittitas","25-34","Male"
"13918","Kitsap","55-64","Female"
"13919","King","25-34","Female"
"13920","Pierce","25-34","Female"
"13921","King","25-34","Male"
"13922","Spokane","18-24","Male"
"13923","King","65 and over","Male"
"13924","Jefferson","65 and over","Female"
"13925","Snohomish","35-44","Male"
"13926","King","45-54","Female"
"13927","King","45-54","Female"
"13928","Benton","35-44","Male"
"13929","Clark","65 and over","Female"
"13930","Yakima","18-24","Female"
"13931","King","35-44","Female"
"13932","Snohomish","65 and over","Female"
"13933","Snohomish","45-54","Male"
"13934","Spokane","65 and over","Male"
"13935","Pierce","35-44","Female"
"13936","King","18-24","Male"
"13937","Clallam","45-54","Male"
"13938","King","65 and over","Female"
"13939","Cowlitz","65 and over","Male"
"13940","Whatcom","18-24","Male"
"13941","King","45-54","Male"
"13942","Spokane","35-44","Female"
"13943","King","35-44","Female"
"13944","Stevens","65 and over","Female"
"13945","Pierce","55-64","Male"
"13946","Clark","35-44","Female"
"13947","Mason","65 and over","Male"
"13948","King","35-44","Female"
"13949","Snohomish","65 and over","Female"
"13950","Thurston","55-64","Male"
"13951","King","45-54","Male"
"13952","Kitsap","55-64","Male"
"13953","Pierce","25-34","Female"
"13954","Snohomish","45-54","Female"
"13955","Snohomish","65 and over","Male"
"13956","King","45-54","Female"
"13957","Yakima","45-54","Male"
"13958","Clark","55-64","Male"
"13959","King","35-44","Unknown/Other"
"13960","Franklin","65 and over","Male"
"13961","Pierce","45-54","Male"
"13962","King","18-24","Female"
"13963","Chelan","35-44","Male"
"13964","Snohomish","35-44","Female"
"13965","Snohomish","45-54","Female"
"13966","Snohomish","65 and over","Male"
"13967","Snohomish","18-24","Female"
"13968","Snohomish","65 and over","Male"
"13969","Skagit","65 and over","Female"
"13970","Snohomish","45-54","Male"
"13971","King","55-64","Female"
"13972","Kitsap","45-54","Female"
"13973","Thurston","18-24","Female"
"13974","King","25-34","Male"
"13975","Spokane","45-54","Male"
"13976","Pierce","65 and over","Female"
"13977","Kitsap","45-54","Female"
"13978","King","35-44","Female"
"13979","Kitsap","65 and over","Male"
"13980","Skagit","35-44","Male"
"13981","King","55-64","Female"
"13982","King","35-44","Female"
"13983","Pierce","45-54","Male"
"13984","Spokane","65 and over","Male"
"13985","Snohomish","45-54","Female"
"13986","Island","65 and over","Male"
"13987","Thurston","65 and over","Male"
"13988","Yakima","35-44","Female"
"13989","Yakima","65 and over","Female"
"13990","King","65 and over","Male"
"13991","King","25-34","Male"
"13992","King","18-24","Female"
"13993","Snohomish","65 and over","Male"
"13994","Skagit","35-44","Female"
"13995","King","35-44","Unknown/Other"
"13996","Clark","45-54","Male"
"13997","Whatcom","65 and over","Male"
"13998","Kitsap","65 and over","Male"
"13999","Chelan","25-34","Female"
"14000","Snohomish","55-64","Female"
"14001","Thurston","55-64","Female"
"14002","Snohomish","65 and over","Male"
"14003","Pierce","65 and over","Male"
"14004","Pierce","55-64","Female"
"14005","King","55-64","Female"
"14006","Spokane","55-64","Female"
"14007","Pierce","25-34","Male"
"14008","King","35-44","Female"
"14009","Whatcom","65 and over","Male"
"14010","Snohomish","25-34","Male"
"14011","Pierce","18-24","Female"
"14012","King","65 and over","Male"
"14013","Pierce","55-64","Male"
"14014","King","35-44","Female"
"14015","King","18-24","Male"
"14016","San Juan","65 and over","Male"
"14017","Kitsap","55-64","Female"
"14018","Pierce","65 and over","Male"
"14019","Snohomish","65 and over","Female"
"14020","Snohomish","65 and over","Male"
"14021","King","25-34","Female"
"14022","Island","55-64","Male"
"14023","Kitsap","35-44","Male"
"14024","Kitsap","65 and over","Male"
"14025","Snohomish","45-54","Female"
"14026","King","65 and over","Male"
"14027","King","45-54","Male"
"14028","Island","35-44","Female"
"14029","Thurston","65 and over","Female"
"14030","Okanogan","55-64","Male"
"14031","Cowlitz","25-34","Female"
"14032","Grays Harbor","35-44","Female"
"14033","Whatcom","35-44","Male"
"14034","Snohomish","45-54","Male"
"14035","Pacific","55-64","Male"
"14036","Snohomish","25-34","Female"
"14037","Spokane","65 and over","Female"
"14038","Whatcom","45-54","Female"
"14039","Thurston","55-64","Female"
"14040","King","65 and over","Male"
"14041","Walla Walla","35-44","Female"
"14042","Columbia","65 and over","Female"
"14043","Benton","55-64","Female"
"14044","Snohomish","45-54","Female"
"14045","Whatcom","35-44","Female"
"14046","Mason","65 and over","Male"
"14047","Jefferson","25-34","Female"
"14048","Jefferson","45-54","Female"
"14049","Lewis","18-24","Female"
"14050","Whatcom","45-54","Male"
"14051","Whatcom","35-44","Female"
"14052","King","35-44","Male"
"14053","Thurston","35-44","Male"
"14054","Spokane","35-44","Male"
"14055","Snohomish","65 and over","Female"
"14056","Snohomish","25-34","Male"
"14057","Snohomish","35-44","Female"
"14058","Cowlitz","65 and over","Male"
"14059","Skagit","25-34","Female"
"14060","Yakima","25-34","Male"
"14061","Whatcom","55-64","Female"
"14062","Skagit","65 and over","Male"
"14063","Thurston","45-54","Female"
"14064","Snohomish","65 and over","Male"
"14065","King","45-54","Male"
"14066","Thurston","25-34","Male"
"14067","Island","65 and over","Male"
"14068","Cowlitz","18-24","Female"
"14069","King","55-64","Female"
"14070","Skagit","45-54","Male"
"14071","King","35-44","Female"
"14072","King","55-64","Male"
"14073","Snohomish","45-54","Female"
"14074","Yakima","55-64","Female"
"14075","King","45-54","Female"
"14076","Grant","55-64","Female"
"14077","Clark","18-24","Female"
"14078","Spokane","55-64","Female"
"14079","King","45-54","Female"
"14080","King","18-24","Female"
"14081","Clark","35-44","Female"
"14082","King","65 and over","Male"
"14083","King","35-44","Male"
"14084","Jefferson","55-64","Female"
"14085","King","45-54","Male"
"14086","Whatcom","45-54","Female"
"14087","King","25-34","Male"
"14088","King","35-44","Female"
"14089","King","18-24","Female"
"14090","Chelan","25-34","Male"
"14091","Whatcom","55-64","Female"
"14092","Pierce","45-54","Male"
"14093","King","55-64","Male"
"14094","Snohomish","45-54","Female"
"14095","King","18-24","Female"
"14096","King","55-64","Male"
"14097","Pierce","55-64","Male"
"14098","King","25-34","Male"
"14099","Kitsap","65 and over","Male"
"14100","King","45-54","Male"
"14101","Kitsap","25-34","Female"
"14102","Skagit","65 and over","Female"
"14103","Whatcom","35-44","Female"
"14104","King","65 and over","Female"
"14105","Yakima","45-54","Female"
"14106","King","55-64","Male"
"14107","Chelan","65 and over","Female"
"14108","Skagit","65 and over","Male"
"14109","Clark","55-64","Female"
"14110","Clark","55-64","Female"
"14111","Douglas","65 and over","Female"
"14112","Pierce","65 and over","Male"
"14113","King","25-34","Male"
"14114","Snohomish","25-34","Male"
"14115","Pierce","65 and over","Male"
"14116","San Juan","65 and over","Female"
"14117","Mason","55-64","Male"
"14118","King","65 and over","Female"
"14119","Cowlitz","65 and over","Male"
"14120","Kittitas","55-64","Male"
"14121","Clark","35-44","Female"
"14122","Jefferson","45-54","Male"
"14123","Thurston","18-24","Male"
"14124","Pierce","25-34","Male"
"14125","Spokane","25-34","Male"
"14126","King","55-64","Male"
"14127","Clark","35-44","Male"
"14128","Pierce","65 and over","Male"
"14129","King","18-24","Female"
"14130","King","65 and over","Male"
"14131","Clark","35-44","Female"
"14132","King","55-64","Male"
"14133","Snohomish","55-64","Female"
"14134","Clark","55-64","Male"
"14135","Lewis","65 and over","Male"
"14136","King","25-34","Male"
"14137","Pierce","65 and over","Female"
"14138","San Juan","35-44","Female"
"14139","King","35-44","Male"
